#Centroids	alpha_prevalence_VAGINA	beta_prevalence	mean_abundance	ppanini_score_VAGINA
UniRef90_Q48558	0.5	0.5	471.666587917	17.4913771965
UniRef50_F4AGL9	0.0789473684211	0.0789473684211	388.866386439	14.593809524
UniRef90_Q7WTB1	0.5	0.5	353.940202445	15.3985808657
UniRef90_D6S585	0.105263157895	0.105263157895	373.195343964	14.6275367971
UniRef90_D6S586	0.105263157895	0.105263157895	872.601402587	16.9312403263
UniRef90_D6S587	0.105263157895	0.105263157895	484.329972277	16.167879382
UniRef90_F0NS62	0.447368421053	0.447368421053	464.797434212	17.2856383244
UniRef90_C4VP87	0.157894736842	0.157894736842	330.651849231	14.179120818
UniRef90_C4VP88	0.184210526316	0.184210526316	567.929592332	17.4019167989
UniRef90_C7Y612	0.236842105263	0.236842105263	365.916844652	15.2114725636
UniRef90_C7Y613	0.289473684211	0.289473684211	420.16233166	16.4070812863
SRS047335.2782	0.131578947368	0.131578947368	402.330338602	15.3885991046
UniRef90_C7Y616	0.289473684211	0.289473684211	342.160142699	14.847479863
UniRef90_C7Y617	0.342105263158	0.342105263158	398.871470695	16.1464519189
UniRef90_C7Y614	0.157894736842	0.157894736842	399.554128929	15.585629447
UniRef90_C7Y619	0.263157894737	0.263157894737	337.30404035	14.63231113
UniRef90_U2HXK6	0.157894736842	0.157894736842	366.611253796	14.9695144107
UniRef90_D5H2B2	0.421052631579	0.421052631579	340.61444983	14.9741284481
UniRef90_D5H2B1	0.473684210526	0.473684210526	322.755763743	14.5303187671
UniRef90_D5H2B0	0.5	0.5	337.912952991	15.023482079
UniRef90_D5H2B7	0.5	0.5	334.81012676	14.9214953662
UniRef90_D5H2B5	0.5	0.5	363.864487624	15.6177814756
UniRef90_D5H2B4	0.473684210526	0.473684210526	321.937113547	14.5104019109
UniRef90_D5H2B9	0.526315789474	0.526315789474	399.705718815	16.4118691239
UniRef90_D5H2B8	0.5	0.5	327.086442143	14.7058833157
UniRef90_C8PBB1	0.0789473684211	0.0789473684211	807.091068802	16.4996525138
UniRef90_E3BSV5	0.263157894737	0.263157894737	457.136757299	16.8489893017
UniRef90_E3BSV7	0.263157894737	0.263157894737	472.849733627	17.0245229875
UniRef90_E3BSV6	0.263157894737	0.263157894737	457.136757299	16.8489893017
UniRef90_E3BSV1	0.289473684211	0.289473684211	454.026871063	16.9137559497
UniRef90_E3BSV0	0.263157894737	0.263157894737	455.694832565	16.8271089058
UniRef90_D7V584	0.157894736842	0.157894736842	343.592120813	14.4941537932
UniRef90_E3BSV2	0.289473684211	0.289473684211	473.468517727	17.1406203115
UniRef90_E3BSV9	0.289473684211	0.289473684211	611.912407237	17.8712278895
UniRef90_E6LSQ5	0.289473684211	0.289473684211	675.723712847	17.988366846
UniRef90_D6S639	0.263157894737	0.263157894737	334.730787864	14.5681475838
UniRef90_C7Y3C0	0.263157894737	0.263157894737	374.231647596	15.4291274008
UniRef90_E3C0W9	0.263157894737	0.263157894737	413.149399975	16.1999864027
UniRef90_E1KUB9	0.0526315789474	0.0526315789474	1891.34969077	15.9342228887
UniRef90_D7V5S5	0.157894736842	0.157894736842	405.770690585	15.6852623633
UniRef90_D6T003	0.0526315789474	0.0526315789474	663.472708671	15.7548725102
UniRef90_C7XJX9	0.5	0.5	492.627471606	17.697609916
UniRef90_U6F9H6	0.105263157895	0.105263157895	579.682643092	16.6342131147
UniRef90_C7XJX2	0.210526315789	0.210526315789	477.865757045	16.9366950555
UniRef90_C7XJX3	0.342105263158	0.342105263158	440.311679686	16.8928876448
UniRef90_R6SIT9	0.263157894737	0.263157894737	468.240367726	16.9824908919
UniRef90_C7XJX6	0.447368421053	0.447368421053	445.299597762	17.0231302268
UniRef90_C7XJX4	0.5	0.5	441.682429985	17.1132224923
UniRef90_E3BRH4	0.315789473684	0.315789473684	627.566904107	18.024648592
UniRef90_E3BRH0	0.315789473684	0.315789473684	491.829344236	17.4184551917
UniRef90_E3BRH1	0.289473684211	0.289473684211	509.002823398	17.4362925173
UniRef90_E3BRH9	0.289473684211	0.289473684211	508.515783549	17.4324686871
UniRef90_C4VQQ3	0.131578947368	0.131578947368	434.520365061	15.9478288403
SRS011269.2176	0.131578947368	0.131578947368	334.936730043	14.0900909636
UniRef50_D5H1I6	0.0526315789474	0.0526315789474	432.799268735	14.7250490853
UniRef90_C7XGX9	0.5	0.5	345.204724895	15.1952265368
UniRef50_E4SL39	0.157894736842	0.157894736842	339.115566667	14.4047285868
UniRef90_U2GIK2	0.131578947368	0.131578947368	353.516761257	14.5038809474
UniRef90_E3BR37	0.315789473684	0.315789473684	470.616137564	17.2193823432
UniRef50_E1NHN9	0.0526315789474	0.0526315789474	464.882711892	15.0518784239
UniRef90_D7V6S6	0.157894736842	0.157894736842	394.352400763	15.4956262135
UniRef90_E3BR33	0.263157894737	0.263157894737	501.751871927	17.2794513104
UniRef90_E3BR32	0.315789473684	0.315789473684	379.233198664	15.708133976
UniRef90_E3BR30	0.263157894737	0.263157894737	414.211119953	16.2150343517
UniRef90_E3BU81	0.289473684211	0.289473684211	529.278530111	17.5616761946
UniRef90_E3BU80	0.289473684211	0.289473684211	482.040787785	17.2246279521
UniRef90_E3BU84	0.289473684211	0.289473684211	476.706442873	17.1638228897
UniRef50_E3RBU7	0.0789473684211	0.0789473684211	462.649265521	15.623654946
UniRef90_E3BU86	0.315789473684	0.315789473684	454.383007604	17.0182749184
UniRef90_G3YXD1	0.289473684211	0.289473684211	431.68530587	16.6088912441
UniRef90_E1NWT1	0.0789473684211	0.0789473684211	747.085288728	16.4666599298
UniRef90_A8YU91	0.5	0.5	339.280926119	15.0575820332
UniRef90_R4JRV8	0.5	0.5	402.832755403	16.3970706164
UniRef90_D0DJZ2	0.131578947368	0.131578947368	434.740983428	15.9516565917
UniRef90_U2I1A6	0.157894736842	0.157894736842	336.166315449	14.3129317669
SRS024428.160	0.0526315789474	0.0526315789474	1501.7643673	15.921081224
UniRef90_A0A087Q9W7	0.210526315789	0.210526315789	423.799549211	16.2568634349
UniRef90_U2GHC8	0.157894736842	0.157894736842	373.523460101	15.0938978483
UniRef90_O84913	0.5	0.5	364.876357932	15.6350305706
UniRef90_D5H370	0.5	0.5	316.624332578	14.4342670401
UniRef90_E1NGW8	0.315789473684	0.315789473684	747.467886384	18.1558036647
UniRef90_K1MKH9	0.210526315789	0.210526315789	512.67263468	17.2130684223
SRS022158.1076	0.0789473684211	0.0789473684211	371.795101991	14.3070518258
SRS014494.563	0.315789473684	0.315789473684	565.465398957	17.8259260733
UniRef90_G3YYB4	0.0789473684211	0.0789473684211	795.972223611	16.4946108356
UniRef90_G3YYB5	0.0789473684211	0.0789473684211	795.972223611	16.4946108356
UniRef90_G3YYB6	0.0789473684211	0.0789473684211	795.972223611	16.4946108356
UniRef90_E1NPI3	0.105263157895	0.105263157895	479.616485207	16.1273892173
UniRef90_C8PCI2	0.289473684211	0.289473684211	560.604008257	17.6954214285
UniRef50_W5NGC3	0.210526315789	0.210526315789	617.776303207	17.6238641591
UniRef90_U2G1H0	0.184210526316	0.184210526316	349.162550198	14.769740063
UniRef90_D6S351	0.289473684211	0.289473684211	323.425559765	14.3597652748
UniRef90_D6S350	0.263157894737	0.263157894737	354.85295042	15.0408301609
UniRef90_D6S353	0.315789473684	0.315789473684	316.436789739	14.2499454533
UniRef90_D6S352	0.263157894737	0.263157894737	396.307167369	15.8646003388
UniRef90_D6S355	0.105263157895	0.105263157895	398.797556111	15.0779748009
UniRef90_D6S354	0.315789473684	0.315789473684	328.564172178	14.553774666
UniRef90_D6S357	0.105263157895	0.105263157895	398.797556111	15.0779748009
UniRef90_D6S359	0.105263157895	0.105263157895	398.797556111	15.0779748009
UniRef90_C4VPN2	0.157894736842	0.157894736842	423.586132362	16.0047329689
UniRef90_C4VPN1	0.157894736842	0.157894736842	423.586132362	16.0047329689
UniRef90_P35880	0.105263157895	0.105263157895	2053.6250231	17.0127438459
UniRef50_Q1GBM8	0.789473684211	0.789473684211	434.436601781	17.0966837664
UniRef90_C4VLJ6	0.157894736842	0.157894736842	409.605742284	15.7612365482
UniRef50_C7Y844	0.0526315789474	0.0526315789474	461.116028344	15.0142617778
UniRef90_D6S636	0.263157894737	0.263157894737	335.260402	14.5823615981
UniRef90_E3R367	0.210526315789	0.210526315789	429.057521583	16.3398464328
UniRef90_E3R361	0.210526315789	0.210526315789	432.853721194	16.4211010461
UniRef90_E3R360	0.210526315789	0.210526315789	455.648526787	16.7059277206
UniRef90_E3R363	0.210526315789	0.210526315789	439.944463253	16.5149902165
UniRef90_E3R362	0.210526315789	0.210526315789	428.351051533	16.3311757078
UniRef90_E3R369	0.210526315789	0.210526315789	423.062644681	16.2428435858
UniRef90_E3R368	0.210526315789	0.210526315789	440.584206217	16.5188145426
UniRef90_Q041F9	0.157894736842	0.157894736842	334.393857939	14.2724651322
SRS011355.241	0.315789473684	0.315789473684	444.86309735	16.89705802
UniRef90_Q041F2	0.157894736842	0.157894736842	361.966337874	14.8757763197
UniRef90_D6S632	0.105263157895	0.105263157895	382.066894415	14.7919065645
UniRef90_Q041F0	0.157894736842	0.157894736842	366.144983571	14.9621475053
UniRef90_C2E5L4	0.184210526316	0.184210526316	372.473296679	15.2433360577
UniRef90_Q041F6	0.131578947368	0.131578947368	388.885107135	15.1601405846
UniRef90_C2E5L1	0.184210526316	0.184210526316	404.276980912	15.839090612
UniRef90_C2KD09	0.394736842105	0.394736842105	316.605042181	14.3151080947
UniRef90_D5GZW1	0.5	0.5	430.14108957	16.9320110624
UniRef90_D5GZW0	0.5	0.5	408.237667905	16.5190829022
UniRef90_D5GZW3	0.5	0.5	422.900800346	16.7977945196
UniRef90_D5GZW2	0.5	0.5	425.64653998	16.8479420047
UniRef90_D5GZW5	0.394736842105	0.394736842105	543.734303754	17.8214302467
UniRef90_D5GZW4	0.473684210526	0.473684210526	423.11828831	16.7099435231
UniRef90_D5GZW7	0.447368421053	0.447368421053	415.436610192	16.5469729239
UniRef90_E3BSV8	0.289473684211	0.289473684211	534.553283273	17.583066715
UniRef90_F0TGK8	0.315789473684	0.315789473684	413.602352396	16.4034577832
UniRef90_D6S4A9	0.236842105263	0.236842105263	333.241742523	14.4834722275
UniRef90_Q047T0	0.473684210526	0.473684210526	424.193071689	16.7355195213
UniRef90_D6S4A2	0.263157894737	0.263157894737	318.567941075	14.1540811197
UniRef90_D6S4A3	0.315789473684	0.315789473684	312.824725	14.1600027766
UniRef90_D6S4A1	0.263157894737	0.263157894737	359.951002498	15.1419410072
UniRef90_E3BTA5	0.157894736842	0.157894736842	374.805656002	15.1207413385
UniRef90_K1PKI1	0.105263157895	0.105263157895	593.323172742	16.6688739683
UniRef90_A0A063B6U1	0.105263157895	0.105263157895	415.546838605	15.3750937492
UniRef90_Q046H8	0.131578947368	0.131578947368	434.520365061	15.9478288403
UniRef90_Q046H3	0.0526315789474	0.0526315789474	436.315683093	14.7666887631
UniRef90_Q046H2	0.131578947368	0.131578947368	399.799648772	15.3552546163
UniRef90_Q046H1	0.131578947368	0.131578947368	399.799648772	15.3552546163
UniRef90_Q046H0	0.131578947368	0.131578947368	399.799648772	15.3552546163
UniRef90_Q046H7	0.131578947368	0.131578947368	434.520365061	15.9478288403
UniRef90_Q046H6	0.131578947368	0.131578947368	403.572155136	15.40478891
UniRef90_Q046H4	0.131578947368	0.131578947368	403.572155136	15.40478891
UniRef90_C7Y403	0.5	0.5	392.365715584	16.2096363633
UniRef50_C9M3T3	0.5	0.5	413.520637656	16.641095382
UniRef90_G3YXY0	0.184210526316	0.184210526316	600.546907233	17.5104651166
UniRef90_C7Y7Z4	0.210526315789	0.210526315789	345.149619515	14.7362584413
UniRef90_C7Y7Z2	0.0789473684211	0.0789473684211	371.52352554	14.3011013307
UniRef50_Q1G8H0	0.131578947368	0.131578947368	349.756802308	14.4206979193
UniRef90_C7Y7Z0	0.184210526316	0.184210526316	327.300787649	14.2359360411
UniRef90_C7Y7Z1	0.210526315789	0.210526315789	331.914085868	14.409885755
UniRef90_E1NJK1	0.157894736842	0.157894736842	362.01660446	14.8779950797
UniRef90_D5GYU0	0.5	0.5	341.383686943	15.1086574863
UniRef90_D5GYU1	0.473684210526	0.473684210526	338.865101231	14.973726291
UniRef90_D5GYU2	0.5	0.5	340.006613289	15.0812086627
UniRef50_Q5FHW2	0.447368421053	0.447368421053	451.185830694	17.0947033215
UniRef90_C5G1E7	0.157894736842	0.157894736842	372.416350509	15.0772877164
UniRef90_G3YZC1	0.0789473684211	0.0789473684211	566.520434293	16.1993512979
UniRef90_Q74I18	0.0789473684211	0.0789473684211	453.360786543	15.5142330273
UniRef90_Q74I14	0.0526315789474	0.0526315789474	497.238362415	15.2880033777
UniRef90_C8PDH3	0.263157894737	0.263157894737	418.018051379	16.2689836738
UniRef90_C8PDH1	0.289473684211	0.289473684211	486.703748682	17.2737434984
UniRef90_C8PDH0	0.263157894737	0.263157894737	419.842716622	16.2965287705
UniRef90_C8PDH6	0.289473684211	0.289473684211	424.049622811	16.4846225788
UniRef90_C8PDH4	0.263157894737	0.263157894737	437.150354979	16.5945976928
UniRef90_W4JJK3	0.131578947368	0.131578947368	524.851035236	16.7375586359
UniRef90_C4VMY4	0.184210526316	0.184210526316	396.674416871	15.7047787317
UniRef90_C4VMY8	0.236842105263	0.236842105263	391.64037803	15.7161318063
UniRef50_Q74LY5	0.157894736842	0.157894736842	432.639155165	16.1638045412
UniRef90_C8PC43	0.0789473684211	0.0789473684211	500.223478152	15.9176709187
UniRef90_C8PC44	0.0789473684211	0.0789473684211	430.469121276	15.2515684493
UniRef90_UPI000252C863	0.947368421053	0.947368421053	550.258212573	18.1237614988
UniRef90_C5G2M4	0.157894736842	0.157894736842	408.056742728	15.7370479109
UniRef90_C4VNF6	0.184210526316	0.184210526316	478.780127188	16.8774064386
UniRef90_A8YX52	0.0789473684211	0.0789473684211	399.007068109	14.7629562277
UniRef90_D0DPQ9	0.315789473684	0.315789473684	437.549286549	16.8071425821
UniRef90_D6S5B8	0.157894736842	0.157894736842	326.212208345	14.0659932339
UniRef90_D6S5B6	0.263157894737	0.263157894737	320.694161784	14.2107448992
UniRef90_D6S5B7	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S5B4	0.263157894737	0.263157894737	320.694161784	14.2107448992
UniRef50_D7V4S2	0.131578947368	0.131578947368	358.666351431	14.5958719852
UniRef90_D6S5B3	0.263157894737	0.263157894737	324.945725871	14.3173192105
UniRef90_D6S5B0	0.315789473684	0.315789473684	320.430195353	14.3494154678
UniRef90_D6S5B1	0.263157894737	0.263157894737	322.944155005	14.2667514611
UniRef90_C7XLY9	0.0526315789474	0.0526315789474	1302.2625436	15.9132614555
UniRef90_C7XLY5	0.473684210526	0.473684210526	367.423333612	15.6042871806
UniRef90_C7XLY3	0.473684210526	0.473684210526	374.557898394	15.7476967716
UniRef90_C7XLY1	0.0789473684211	0.0789473684211	540.360609459	16.1009518788
UniRef90_D5H1A1	0.473684210526	0.473684210526	384.878486446	15.969329244
UniRef90_D5H1A0	0.5	0.5	380.71123671	15.9752044076
SRS011355.1115	0.263157894737	0.263157894737	633.548698653	17.8003377143
UniRef90_D5GZM5	0.184210526316	0.184210526316	340.189590712	14.5856680973
UniRef90_D5H1A7	0.368421052632	0.368421052632	391.183711301	16.0249715829
UniRef90_D5H1I1	0.5	0.5	359.79595941	15.5189403818
UniRef90_D6S3X9	0.263157894737	0.263157894737	384.517706653	15.6389788152
UniRef90_D6S3X2	0.289473684211	0.289473684211	372.553487032	15.4926796281
UniRef90_D6S3X3	0.263157894737	0.263157894737	328.336542663	14.3964308209
UniRef90_D6S3X0	0.289473684211	0.289473684211	422.602001445	16.4548269024
UniRef90_D6S3X1	0.289473684211	0.289473684211	372.553487032	15.4926796281
UniRef90_D6S3X7	0.236842105263	0.236842105263	424.24341077	16.3125478283
UniRef90_D6S3X5	0.315789473684	0.315789473684	325.587440149	14.4849200677
UniRef90_D5H1I2	0.5	0.5	366.582505289	15.671112599
UniRef90_C7XJ33	0.0526315789474	0.0526315789474	393.12936107	14.1463192018
UniRef90_C7XJ36	0.210526315789	0.210526315789	318.930405781	14.0759807865
UniRef90_C7XJ35	0.157894736842	0.157894736842	341.244880436	14.4514942959
UniRef90_E3R1R9	0.263157894737	0.263157894737	477.29701582	17.0540929983
UniRef90_E3R1R8	0.5	0.5	557.942779181	18.0719513281
UniRef90_D5H142	0.473684210526	0.473684210526	393.393870316	16.1458995679
UniRef90_D5H143	0.5	0.5	412.305006097	16.6025667508
UniRef90_D5H141	0.5	0.5	392.496967935	16.2128055578
UniRef90_D5H146	0.5	0.5	419.601255545	16.734596279
UniRef90_D0R2L3	0.157894736842	0.157894736842	712.094004048	17.4644265425
UniRef90_E1NEZ7	0.263157894737	0.263157894737	650.025495609	17.8285115982
UniRef90_E3R1R4	0.0789473684211	0.0789473684211	374.378783979	14.3444719764
UniRef90_Q045Q9	0.157894736842	0.157894736842	341.667014452	14.4595303938
UniRef90_Q045Q8	0.447368421053	0.447368421053	451.136414129	17.0937000974
UniRef90_Q045Q4	0.157894736842	0.157894736842	330.470039271	14.173528446
UniRef90_C4VQU0	0.131578947368	0.131578947368	383.640182775	15.061659855
UniRef90_C7XM84	0.0526315789474	0.0526315789474	3263.49058489	15.9494802673
UniRef90_E1NM08	0.0526315789474	0.0526315789474	491.198449705	15.2435449394
UniRef90_A8YWB7	0.394736842105	0.394736842105	338.396644653	14.9042323101
UniRef90_E1NV74	0.263157894737	0.263157894737	476.334096199	17.0464654667
UniRef90_C7Y5L5	0.5	0.5	336.054937286	14.9513011938
UniRef90_C8PAZ6	0.184210526316	0.184210526316	595.098585496	17.4934676893
UniRef90_C8PAZ3	0.210526315789	0.210526315789	525.584891073	17.2978445809
UniRef90_C8PAZ9	0.131578947368	0.131578947368	463.581410463	16.2859417548
UniRef90_E3RBT2	0.105263157895	0.105263157895	560.451531268	16.5651100888
UniRef90_C7XHH9	0.289473684211	0.289473684211	362.171721631	15.2831923715
UniRef90_C7XHH6	0.289473684211	0.289473684211	321.060651804	14.2972196305
UniRef50_E1NR08	0.0526315789474	0.0526315789474	476.44674511	15.1305768048
UniRef90_Q5FIJ4	0.473684210526	0.473684210526	385.700430643	15.9908709327
UniRef50_Q83XX3	0.315789473684	0.315789473684	422.347018001	16.5420622205
UniRef50_F6CFW6	0.0526315789474	0.0526315789474	427.729536763	14.6445206775
UniRef90_A8YTQ6	0.5	0.5	585.145173702	18.1879055538
UniRef50_F6CFW1	0.0526315789474	0.0526315789474	407.656377712	14.3629254167
UniRef50_F6CFW3	0.0526315789474	0.0526315789474	407.656377712	14.3629254167
UniRef90_E6LVM6	0.289473684211	0.289473684211	553.38925288	17.6580261554
UniRef50_P35880	0.368421052632	0.368421052632	1623.47026386	18.3928230091
UniRef50_K1NAR0	0.0789473684211	0.0789473684211	403.810739507	14.8251107843
UniRef90_D5H238	0.5	0.5	321.788365926	14.5734617211
UniRef90_C7XGZ9	0.5	0.5	337.90274578	15.0229317537
SRS022092.155	0.105263157895	0.105263157895	3744.89223982	17.0317495531
UniRef90_E1NQT8	0.263157894737	0.263157894737	452.951532887	16.7876265869
UniRef90_E3BSH9	0.289473684211	0.289473684211	504.974440797	17.4181241144
UniRef90_E3BSH7	0.289473684211	0.289473684211	460.633039702	17.0058164565
UniRef90_E3BSH6	0.289473684211	0.289473684211	429.848164537	16.5797351959
UniRef90_E3BSH5	0.157894736842	0.157894736842	496.341857012	16.8398775633
UniRef90_E3BSH4	0.289473684211	0.289473684211	465.008853139	17.0631235012
UniRef90_D6S650	0.105263157895	0.105263157895	380.541333267	14.7659378582
UniRef90_D6S651	0.105263157895	0.105263157895	380.541333267	14.7659378582
UniRef90_D6S652	0.315789473684	0.315789473684	322.832606594	14.4153470392
UniRef90_D6S653	0.105263157895	0.105263157895	381.220636814	14.7823431948
UniRef90_C2KD22	0.184210526316	0.184210526316	322.976669599	14.1339243908
UniRef90_D6S655	0.289473684211	0.289473684211	358.263586973	15.1941239748
UniRef90_D6S656	0.263157894737	0.263157894737	389.891304577	15.745762311
UniRef90_D6S657	0.105263157895	0.105263157895	381.220636814	14.7823431948
UniRef90_E3R6Z9	0.315789473684	0.315789473684	485.08174815	17.3590889491
UniRef90_E3R6Z5	0.184210526316	0.184210526316	503.145385051	17.0934521954
UniRef90_E3R6Z6	0.184210526316	0.184210526316	400.245369366	15.7722744111
UniRef90_E3R6Z7	0.157894736842	0.157894736842	434.944735269	16.2075173533
UniRef50_D0DKA0	0.131578947368	0.131578947368	553.401674888	16.842112543
UniRef90_C8PC52	0.236842105263	0.236842105263	424.609252141	16.3178897996
UniRef90_C4VSU9	0.131578947368	0.131578947368	333.46060695	14.0627597189
UniRef90_C7XJV3	0.5	0.5	526.908818248	17.9346477869
UniRef90_E3BYR3	0.210526315789	0.210526315789	532.098064125	17.3209539533
UniRef90_E3BRN2	0.315789473684	0.315789473684	513.084673518	17.567242475
UniRef90_E3BRN4	0.315789473684	0.315789473684	500.891803344	17.4951369972
UniRef90_E3BRN5	0.315789473684	0.315789473684	501.566468786	17.5004671245
UniRef90_E3BRN6	0.263157894737	0.263157894737	574.996249777	17.6347841514
UniRef90_E3BRN7	0.315789473684	0.315789473684	563.745714487	17.8182703905
UniRef90_C4VQS5	0.131578947368	0.131578947368	378.014890706	14.9556279411
UniRef90_C4VQS4	0.105263157895	0.105263157895	470.603017184	16.0582902861
UniRef90_C4VQS7	0.157894736842	0.157894736842	332.12042973	14.2288839257
UniRef90_C4VQS6	0.131578947368	0.131578947368	404.351428389	15.4265096566
UniRef90_C4VQS1	0.131578947368	0.131578947368	378.162160476	14.9579900428
UniRef90_C4VQS2	0.131578947368	0.131578947368	405.727919513	15.4454389853
UniRef90_Q046F6	0.157894736842	0.157894736842	359.650917168	14.8271557216
UniRef90_D6S449	0.315789473684	0.315789473684	319.213040818	14.3215784357
UniRef50_S5DY39	0.131578947368	0.131578947368	568.416288354	16.9053572937
UniRef90_Q046U8	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_Q046U9	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_K1NPV0	0.447368421053	0.447368421053	371.292939434	15.6564265873
UniRef90_Q046U6	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_Q046U2	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_E3BR11	0.289473684211	0.289473684211	395.9255588	15.9591325123
UniRef90_E3BR10	0.263157894737	0.263157894737	612.838457404	17.749448467
UniRef90_E3BR12	0.315789473684	0.315789473684	516.583035546	17.580286989
UniRef90_E3BR16	0.263157894737	0.263157894737	459.779078218	16.8847731865
UniRef90_E3BR18	0.289473684211	0.289473684211	466.496077558	17.078157151
UniRef90_D6S441	0.105263157895	0.105263157895	456.597533554	15.9126703831
UniRef90_D6S445	0.289473684211	0.289473684211	344.243466466	14.8966032781
UniRef90_S5E4V4	0.447368421053	0.447368421053	453.831295393	17.1332991383
UniRef90_E3BTG3	0.289473684211	0.289473684211	421.249624209	16.4314626103
UniRef90_D6S444	0.315789473684	0.315789473684	343.087612049	14.9398021097
UniRef90_C8PD82	0.236842105263	0.236842105263	475.037112541	16.9627505802
UniRef90_C8PD86	0.289473684211	0.289473684211	493.69876359	17.3357228182
UniRef90_D6S2G4	0.289473684211	0.289473684211	362.285540825	15.2889115244
UniRef90_E3BUC5	0.315789473684	0.315789473684	394.716644443	16.0288765633
UniRef90_E3BUC6	0.263157894737	0.263157894737	431.475441961	16.4982423651
UniRef90_E3BUC7	0.263157894737	0.263157894737	431.818558038	16.5055552436
UniRef90_E3BUC2	0.105263157895	0.105263157895	513.935281168	16.3646227555
UniRef90_W4JML8	0.342105263158	0.342105263158	335.074854461	14.7732219066
UniRef90_E3BUC8	0.263157894737	0.263157894737	428.183838784	16.4391722338
UniRef90_E4SIR7	0.0789473684211	0.0789473684211	394.40009548	14.6932518826
SRS020349.2288	0.0526315789474	0.0526315789474	406.12591632	14.338175996
SRS019989.1280	0.0526315789474	0.0526315789474	837.725806779	15.8550103184
SRS019989.1282	0.0526315789474	0.0526315789474	837.725806779	15.8550103184
UniRef50_UPI0003078B29	0.0526315789474	0.0526315789474	389.655821713	14.0908182723
UniRef90_Q5FL82	0.5	0.5	322.470983228	14.5944100232
UniRef50_P22744	0.0789473684211	0.0789473684211	424.255502482	15.1636732956
UniRef90_K1N136	0.0526315789474	0.0526315789474	390.470591614	14.105719095
UniRef90_K1N131	0.0526315789474	0.0526315789474	446.514925241	14.8633911556
UniRef90_D7V6Q0	0.157894736842	0.157894736842	426.662653411	16.0592873367
UniRef90_E3BU89	0.263157894737	0.263157894737	516.566014608	17.3553630005
UniRef90_E3BU88	0.263157894737	0.263157894737	490.899908807	17.1909808811
UniRef50_Q8RKI6	0.157894736842	0.157894736842	338.483803939	14.3896224986
UniRef90_A8YXE4	0.157894736842	0.157894736842	382.399033151	15.2699926409
UniRef50_D5H071	0.131578947368	0.131578947368	414.566247834	15.6246385094
UniRef90_D7V6S1	0.157894736842	0.157894736842	394.352400763	15.4956262135
UniRef90_Q74LG3	0.157894736842	0.157894736842	374.541484024	15.1122036897
UniRef90_Q74LG1	0.157894736842	0.157894736842	374.541484024	15.1122036897
UniRef90_C8PCK2	0.315789473684	0.315789473684	481.642276639	17.3254524829
UniRef50_D0DG83	0.315789473684	0.315789473684	569.131732566	17.8421868052
SRS011355.2531	0.342105263158	0.342105263158	457.362563685	17.1169606074
UniRef90_C4VLH5	0.184210526316	0.184210526316	322.571307562	14.1266028223
UniRef50_F0TGD6	0.131578947368	0.131578947368	1223.68940228	17.30679051
UniRef90_E3C065	0.157894736842	0.157894736842	496.632970535	16.8416827972
UniRef50_D6S297	0.131578947368	0.131578947368	506.148158828	16.6298448798
UniRef90_E3BU87	0.315789473684	0.315789473684	457.226671195	17.0621694122
UniRef90_D0DNW0	0.157894736842	0.157894736842	343.94932827	14.5076878346
UniRef90_Q041H5	0.131578947368	0.131578947368	439.363897073	15.9982077738
UniRef90_Q041H3	0.131578947368	0.131578947368	394.656335769	15.272123979
UniRef90_D6S5Y6	0.263157894737	0.263157894737	319.411887548	14.1786863677
UniRef90_D6S5Y5	0.263157894737	0.263157894737	368.022137337	15.3112701191
UniRef90_D6S5Y4	0.105263157895	0.105263157895	360.44512218	14.3984538143
UniRef90_U2HMV0	0.157894736842	0.157894736842	410.665590634	15.7839783279
UniRef90_Q041H9	0.157894736842	0.157894736842	334.234360889	14.269427261
UniRef90_D6S5Y0	0.289473684211	0.289473684211	353.025885264	15.0968965748
UniRef90_D4FCF7	0.105263157895	0.105263157895	353.970796425	14.2831314086
UniRef90_V5P3J0	0.157894736842	0.157894736842	422.814301797	15.992304801
UniRef90_E1NMU6	0.236842105263	0.236842105263	457.29214096	16.7772069233
UniRef90_D5GZQ2	0.473684210526	0.473684210526	406.523250341	16.4022029808
UniRef90_D5GZQ1	0.5	0.5	408.195712962	16.5180378043
UniRef90_D5GZQ0	0.5	0.5	394.815322578	16.2629378013
UniRef90_D1YKZ1	0.157894736842	0.157894736842	389.094486518	15.3927333638
UniRef50_D0DNA5	0.0526315789474	0.0526315789474	639.369959858	15.7293219886
UniRef90_E3BTC4	0.210526315789	0.210526315789	465.913282758	16.8373979239
UniRef90_D6S332	0.289473684211	0.289473684211	321.705307508	14.3169158255
UniRef90_D6S331	0.315789473684	0.315789473684	354.219470317	15.1985364343
UniRef90_D6S337	0.263157894737	0.263157894737	409.456089573	16.108020188
UniRef90_E3BTC8	0.289473684211	0.289473684211	489.719482113	17.2992264153
UniRef90_D6S335	0.263157894737	0.263157894737	353.837206807	15.0232493597
UniRef90_D6S334	0.263157894737	0.263157894737	353.274715517	15.0139369371
